ZIP,LAT,LNG,City,State ,County
13071,42.675114,-76.542579,Genoa,NY,Cayuga
13072,42.76221,-75.763989,Georgetown,NY,Madison
13073,42.58367,-76.387923,Groton,NY,Tompkins
13074,43.310917,-76.549843,Hannibal,NY,Oswego
13076,43.353715,-76.149309,Hastings,NY,Oswego
13077,42.727973,-76.211042,Homer,NY,Cortland
13078,42.958399,-76.061101,Jamesville,NY,Onondaga
13080,43.09321,-76.485258,Jordan,NY,Onondaga
13081,42.673617,-76.627152,King Ferry,NY,Cayuga
13082,43.10273,-75.959888,Kirkville,NY,Onondaga
13083,43.645775,-75.98168,Lacona,NY,Oswego
13084,42.880541,-76.124474,La Fayette,NY,Onondaga
13087,42.708597,-76.15405,Little York,NY,Cortland
13088,43.112421,-76.189457,Liverpool,NY,Onondaga
13090,43.153084,-76.212402,Liverpool,NY,Onondaga
13092,42.654563,-76.419295,Locke,NY,Cayuga
13101,42.589192,-76.056073,Mc Graw,NY,Cortland
13102,42.550304,-76.292002,Mc Lean,NY,Tompkins
13103,43.32576,-76.109544,Mallory,NY,Oswego
13104,42.96303,-75.948439,Manlius,NY,Onondaga
13108,42.964845,-76.331113,Marcellus,NY,Onondaga
13110,42.895398,-76.280364,Marietta,NY,Onondaga
13111,43.258488,-76.614264,Martville,NY,Cayuga
13112,43.106266,-76.417239,Memphis,NY,Onondaga
13113,43.16265,-76.538623,Meridian,NY,Cayuga
13114,43.465706,-76.244786,Mexico,NY,Oswego
13115,43.398646,-76.478779,Minetto,NY,Oswego
13116,43.074797,-76.007947,Minoa,NY,Onondaga
13117,43.009299,-76.707508,Montezuma,NY,Cayuga
13118,42.755585,-76.387278,Moravia,NY,Cayuga
13120,42.933187,-76.175145,Nedrow,NY,Onondaga
13122,42.837754,-75.86152,New Woodstock,NY,Madison
13123,43.233564,-75.769068,North Bay,NY,Oneida
13124,42.661074,-75.823604,North Pitcher,NY,Chenango
13126,43.438798,-76.457454,Oswego,NY,Oswego
13131,43.423243,-76.091802,Parish,NY,Oswego
13132,43.271918,-76.251052,Pennellville,NY,Oswego
13134,42.967368,-75.684678,Peterboro,NY,Madison
13135,43.253687,-76.314375,Phoenix,NY,Oswego
13136,42.614098,-75.844788,Pitcher,NY,Chenango
13138,42.899087,-76.014634,Pompey,NY,Onondaga
13140,43.060381,-76.650274,Port Byron,NY,Cayuga
13141,42.752495,-76.185697,Preble,NY,Cortland
13142,43.554899,-76.137872,Pulaski,NY,Oswego
13143,43.235788,-76.714793,Red Creek,NY,Wayne
13144,43.568747,-75.977023,Richland,NY,Oswego
13145,43.646742,-76.116311,Sandy Creek,NY,Oswego
13146,43.085645,-76.750191,Savannah,NY,Wayne
13147,42.775406,-76.569608,Scipio Center,NY,Cayuga
13148,42.913372,-76.78526,Seneca Falls,NY,Seneca
13152,42.890839,-76.37262,Skaneateles,NY,Onondaga
13153,42.996557,-76.453627,Skaneateles Falls,NY,Onondaga
13155,42.674546,-75.776726,South Otselic,NY,Chenango
13156,43.32599,-76.661306,Sterling,NY,Cayuga
13157,43.206652,-75.721431,Sylvan Beach,NY,Oneida
13158,42.696935,-75.951068,Truxton,NY,Cortland
13159,42.802964,-76.111618,Tully,NY,Onondaga
13160,42.827598,-76.648904,Union Springs,NY,Cayuga
13162,43.185045,-75.714741,Verona Beach,NY,Oneida
13163,43.080092,-75.710999,Wampsville,NY,Madison
13164,43.096891,-76.312578,Warners,NY,Onondaga
13165,42.916639,-76.883297,Waterloo,NY,Seneca
13166,43.078935,-76.565379,Weedsport,NY,Cayuga
13167,43.326421,-76.06026,West Monroe,NY,Oswego
13202,43.043782,-76.150638,Syracuse,NY,Onondaga
13203,43.061111,-76.134924,Syracuse,NY,Onondaga
13204,43.050817,-76.177473,Syracuse,NY,Onondaga
13205,43.005276,-76.14203,Syracuse,NY,Onondaga
13206,43.073465,-76.105806,Syracuse,NY,Onondaga
13207,43.012813,-76.163317,Syracuse,NY,Onondaga
13208,43.078768,-76.14523,Syracuse,NY,Onondaga
13209,43.068502,-76.224251,Syracuse,NY,Onondaga
13210,43.031057,-76.127249,Syracuse,NY,Onondaga
13211,43.103572,-76.119484,Syracuse,NY,Onondaga
13212,43.129697,-76.130154,Syracuse,NY,Onondaga
13214,43.038709,-76.075591,Syracuse,NY,Onondaga
13215,42.980793,-76.223386,Syracuse,NY,Onondaga
13219,43.041266,-76.224195,Syracuse,NY,Onondaga
13224,43.037162,-76.1029,Syracuse,NY,Onondaga
13290,43.069136,-76.173017,Syracuse,NY,Onondaga
13301,43.41605,-75.218175,Alder Creek,NY,Oneida
13302,43.498115,-75.965068,Altmar,NY,Oswego
13303,43.367414,-75.468212,Ava,NY,Oneida
13304,43.24388,-75.160287,Barneveld,NY,Oneida
13305,43.892289,-75.421171,Beaver Falls,NY,Lewis
13308,43.251266,-75.657668,Blossvale,NY,Oneida
13309,43.452005,-75.355443,Boonville,NY,Oneida
13310,42.88962,-75.571545,Bouckville,NY,Madison
13312,43.691839,-75.204374,Brantingham,NY,Lewis
13313,42.880221,-75.272902,Bridgewater,NY,Oneida
13314,42.816533,-75.319104,Brookfield,NY,Madison
13315,42.744144,-75.143611,Burlington Flats,NY,Otsego
13316,43.418917,-75.73974,Camden,NY,Oneida
13317,42.854101,-74.590839,Canajoharie,NY,Montgomery
13318,42.921536,-75.260063,Cassville,NY,Oneida
13319,43.026436,-75.266925,Chadwicks,NY,Oneida
13320,42.777805,-74.740798,Cherry Valley,NY,Otsego
13321,43.087796,-75.370637,Clark Mills,NY,Oneida
13322,42.954345,-75.201657,Clayville,NY,Oneida
13323,43.039981,-75.379353,Clinton,NY,Oneida
13324,43.320641,-74.961602,Cold Brook,NY,Herkimer
13325,43.576282,-75.527857,Constableville,NY,Lewis
13326,42.722511,-74.895371,Cooperstown,NY,Otsego
13327,43.972929,-75.262309,Croghan,NY,Lewis
13328,42.985096,-75.429027,Deansboro,NY,Oneida
13329,43.107462,-74.708431,Dolgeville,NY,Herkimer
13331,43.866299,-74.880901,Eagle Bay,NY,Herkimer
13332,42.764159,-75.581736,Earlville,NY,Chenango
13333,42.836995,-74.818644,East Springfield,NY,Otsego
13334,42.827039,-75.656427,Eaton,NY,Madison
13335,42.70226,-75.248224,Edmeston,NY,Otsego
13337,42.757804,-74.999545,Fly Creek,NY,Otsego
13338,43.528032,-74.987121,Forestport,NY,Oneida
13339,42.936895,-74.658658,Fort Plain,NY,Montgomery
13340,43.061642,-75.12857,Frankfort,NY,Herkimer
13341,43.036086,-75.396891,Franklin Springs,NY,Oneida
13342,42.654143,-75.195234,Garrattsville,NY,Otsego
13343,43.751239,-75.3115,Glenfield,NY,Lewis
13345,43.687108,-75.321254,Greig,NY,Lewis
13346,42.818442,-75.544331,Hamilton,NY,Madison
13348,42.709982,-75.066926,Hartwick,NY,Otsego
13350,43.061009,-75.000439,Herkimer,NY,Herkimer
13352,43.313337,-75.116208,Hinckley,NY,Oneida
13353,43.447279,-74.694629,Hoffmeister,NY,Hamilton
13354,43.265093,-75.268497,Holland Patent,NY,Oneida
13355,42.809841,-75.430434,Hubbardsville,NY,Madison
13357,42.971061,-75.081209,Ilion,NY,Herkimer
13360,43.72179,-74.714836,Inlet,NY,Hamilton
13361,42.904352,-74.86756,Jordanville,NY,Herkimer
13362,42.982178,-75.522003,Knoxboro,NY,Oneida
13363,43.324528,-75.513109,Lee Center,NY,Oneida
13364,42.804977,-75.261071,Leonardsville,NY,Madison
13365,43.125689,-74.853291,Little Falls,NY,Herkimer
13367,43.757731,-75.532709,Lowville,NY,Lewis
13368,43.638483,-75.286787,Lyons Falls,NY,Lewis
13402,42.892429,-75.500629,Madison,NY,Madison
13403,43.164533,-75.267645,Marcy,NY,Oneida
13404,43.736385,-75.471758,Martinsburg,NY,Lewis
13406,43.134514,-74.924889,Middleville,NY,Herkimer
13407,42.968801,-74.950576,Mohawk,NY,Herkimer
13408,42.922949,-75.676749,Morrisville,NY,Madison
13409,42.976475,-75.595112,Munnsville,NY,Madison
13410,42.931043,-74.612591,Nelliston,NY,Montgomery
13411,42.633789,-75.306457,New Berlin,NY,Chenango
13413,43.060413,-75.279398,New Hartford,NY,Oneida
13415,42.596494,-75.198473,New Lisbon,NY,Otsego
13416,43.187371,-74.970659,Newport,NY,Herkimer
13417,43.100974,-75.293788,New York Mills,NY,Oneida
13418,42.845704,-75.38046,North Brookfield,NY,Madison
13420,43.717768,-74.984147,Old Forge,NY,Herkimer
13421,43.061915,-75.660092,Oneida,NY,Madison
13424,43.152367,-75.365215,Oriskany,NY,Oneida
13425,42.964793,-75.48706,Oriskany Falls,NY,Oneida
13428,42.915086,-74.546249,Palatine Bridge,NY,Montgomery
13431,43.209082,-75.073328,Poland,NY,Herkimer
13433,43.594911,-75.248869,Port Leyden,NY,Lewis
13435,43.304981,-75.150772,Prospect,NY,Oneida
13436,43.811023,-74.666226,Raquette Lake,NY,Hamilton
13437,43.580307,-75.803859,Redfield,NY,Oswego
13438,43.354138,-75.159613,Remsen,NY,Oneida
13439,42.857316,-74.995275,Richfield Springs,NY,Otsego
13440,43.215771,-75.461779,Rome,NY,Oneida
13441,43.226377,-75.408248,Rome,NY,Oneida
13450,42.701927,-74.810297,Roseboom,NY,Otsego
13452,43.043056,-74.63047,Saint Johnsville,NY,Montgomery
13454,43.219834,-74.757687,Salisbury Center,NY,Herkimer
13456,43.000029,-75.255495,Sauquoit,NY,Oneida
13459,42.775008,-74.588678,Sharon Springs,NY,Schoharie
13460,42.687707,-75.44229,Sherburne,NY,Chenango
13461,43.070467,-75.599126,Sherrill,NY,Oneida
13464,42.687973,-75.615788,Smyrna,NY,Chenango
13468,42.84803,-74.851887,Springfield Center,NY,Otsego
13469,43.214828,-75.302367,Stittville,NY,Oneida
13470,43.209569,-74.609995,Stratford,NY,Fulton
13471,43.357597,-75.577397,Taberg,NY,Oneida
13472,43.697411,-75.067862,Thendara,NY,Herkimer
13473,43.646449,-75.443434,Turin,NY,Lewis
13475,42.893741,-74.830529,Van Hornesville,NY,Herkimer
13476,43.087503,-75.509514,Vernon,NY,Oneida
13477,43.032894,-75.512948,Vernon Center,NY,Oneida
13478,43.144012,-75.581897,Verona,NY,Oneida
13480,42.917854,-75.363169,Waterville,NY,Oneida
13483,43.397335,-75.826061,Westdale,NY,Oneida
13484,42.866325,-75.65919,West Eaton,NY,Madison
13485,42.787528,-75.315224,West Edmeston,NY,Otsego
13486,43.345147,-75.344599,Westernville,NY,Oneida
13488,42.688638,-74.750589,Westford,NY,Otsego
13489,43.460774,-75.552463,West Leyden,NY,Lewis
13490,43.11008,-75.426511,Westmoreland,NY,Oneida
13491,42.864135,-75.168133,West Winfield,NY,Herkimer
13492,43.114604,-75.33768,Whitesboro,NY,Oneida
13493,43.432843,-75.897509,Williamstown,NY,Oswego
13494,43.532529,-75.141288,Woodgate,NY,Oneida
13495,43.11089,-75.277497,Yorkville,NY,Oneida
13501,43.081283,-75.225833,Utica,NY,Oneida
13502,43.141264,-75.154707,Utica,NY,Oneida
13601,43.968892,-75.906501,Watertown,NY,Jefferson
13602,44.065388,-75.784305,Fort Drum,NY,Jefferson
13603,44.035974,-75.793813,Watertown,NY,Jefferson
13605,43.80741,-76.050358,Adams,NY,Jefferson
13606,43.872576,-76.014735,Adams Center,NY,Jefferson
13607,44.298548,-75.936006,Alexandria Bay,NY,Jefferson
13608,44.26094,-75.613698,Antwerp,NY,Jefferson
13612,43.985237,-75.76937,Black River,NY,Jefferson
13613,44.870613,-74.750443,Brasher Falls,NY,Saint Lawrence
13614,44.530889,-75.69117,Brier Hill,NY,Saint Lawrence
13615,44.047775,-75.984057,Brownville,NY,Jefferson
13616,44.030078,-75.857573,Calcium,NY,Jefferson
13617,44.580531,-75.142767,Canton,NY,Saint Lawrence
13618,44.114766,-76.290981,Cape Vincent,NY,Jefferson
13619,43.978952,-75.600977,Carthage,NY,Jefferson
13620,43.908782,-75.448325,Castorland,NY,Lewis
13621,44.834246,-75.080093,Chase Mills,NY,Saint Lawrence
13622,44.100667,-76.106996,Chaumont,NY,Jefferson
13623,44.449786,-75.752462,Chippewa Bay,NY,Saint Lawrence
13624,44.20948,-76.093055,Clayton,NY,Jefferson
13625,44.538101,-74.928377,Colton,NY,Saint Lawrence
13626,43.830086,-75.734774,Copenhagen,NY,Lewis
13628,44.030542,-75.682394,Deferiet,NY,Jefferson
13630,44.498619,-75.311532,De Kalb Junction,NY,Saint Lawrence
13633,44.49743,-75.455993,De Peyster,NY,Saint Lawrence
13634,44.01129,-76.073698,Dexter,NY,Jefferson
13635,44.286952,-75.281419,Edwards,NY,Saint Lawrence
13636,43.743443,-76.11655,Ellisburg,NY,Jefferson
13637,44.106202,-75.818322,Evans Mills,NY,Jefferson
13638,44.019072,-75.741692,Felts Mills,NY,Jefferson
13639,44.263676,-75.150529,Fine,NY,Saint Lawrence
13640,44.303561,-76.028103,Wellesley Island,NY,Jefferson
13641,44.273801,-76.003351,Fishers Landing,NY,Jefferson
13642,44.335388,-75.455879,Gouverneur,NY,Saint Lawrence
13643,44.031812,-75.717094,Great Bend,NY,Jefferson
13646,44.446082,-75.674198,Hammond,NY,Saint Lawrence
13647,44.605875,-74.98058,Hannawa Falls,NY,Saint Lawrence
13648,44.150217,-75.318,Harrisville,NY,Lewis
13650,43.81131,-76.216097,Henderson,NY,Jefferson
13651,43.866158,-76.176966,Henderson Harbor,NY,Jefferson
13652,44.432661,-75.186773,Hermon,NY,Saint Lawrence
13654,44.577138,-75.436852,Heuvelton,NY,Saint Lawrence
13655,44.981859,-74.65015,Hogansburg,NY,Franklin
13656,44.192383,-75.955933,La Fargeville,NY,Jefferson
13658,44.747782,-75.271203,Lisbon,NY,Saint Lawrence
13659,43.738005,-75.86338,Lorraine,NY,Jefferson
13660,44.773868,-75.160958,Madrid,NY,Saint Lawrence
13661,43.70962,-76.098396,Mannsville,NY,Jefferson
13662,44.932334,-74.883932,Massena,NY,Saint Lawrence
13664,44.584013,-75.64546,Morristown,NY,Saint Lawrence
13665,44.04846,-75.434366,Natural Bridge,NY,Jefferson
13666,44.218485,-74.926076,Newton Falls,NY,Saint Lawrence
13667,44.837267,-74.960097,Norfolk,NY,Saint Lawrence
13668,44.75482,-74.986306,Norwood,NY,Saint Lawrence
13669,44.672777,-75.482342,Ogdensburg,NY,Saint Lawrence
13670,44.167379,-75.116735,Oswegatchie,NY,Saint Lawrence
13672,44.470543,-74.660706,Parishville,NY,Saint Lawrence
13673,44.164347,-75.718028,Philadelphia,NY,Jefferson
13674,43.738561,-76.04818,Pierrepont Manor,NY,Jefferson
13675,44.281718,-75.846286,Plessis,NY,Jefferson
13676,44.65496,-74.926222,Potsdam,NY,Saint Lawrence
13677,44.512429,-75.179673,Pyrites,NY,Saint Lawrence
13678,44.813766,-74.992918,Raymondville,NY,Saint Lawrence
13679,44.319891,-75.770605,Redwood,NY,Jefferson
13680,44.595988,-75.323398,Rensselaer Falls,NY,Saint Lawrence
13681,44.428054,-75.373151,Richville,NY,Saint Lawrence
13682,43.843312,-75.901905,Rodman,NY,Jefferson
13684,44.356596,-75.013141,Russell,NY,Saint Lawrence
13685,43.925469,-76.085527,Sackets Harbor,NY,Jefferson
13687,44.439018,-74.838177,South Colton,NY,Saint Lawrence
13690,44.097456,-75.007653,Star Lake,NY,Saint Lawrence
13691,44.231562,-75.770537,Theresa,NY,Jefferson
13692,44.288793,-76.026292,Thousand Island Park,NY,Jefferson
13693,43.985747,-76.246105,Three Mile Bay,NY,Jefferson
13694,44.868927,-75.134242,Waddington,NY,Saint Lawrence
13695,44.102929,-74.922258,Wanakena,NY,Saint Lawrence
13696,44.694741,-74.888048,West Stockholm,NY,Saint Lawrence
13697,44.754714,-74.810347,Winthrop,NY,Saint Lawrence
13730,42.223737,-75.532187,Afton,NY,Chenango
13731,42.12965,-74.787822,Andes,NY,Delaware
13732,42.049447,-76.167535,Apalachin,NY,Tioga
13733,42.301697,-75.478883,Bainbridge,NY,Chenango
13734,42.069955,-76.409653,Barton,NY,Tioga
13736,42.324084,-76.202038,Berkshire,NY,Tioga
13739,42.349124,-74.789149,Bloomville,NY,Delaware
13740,42.273812,-74.756997,Bovina Center,NY,Delaware
13743,42.211894,-76.338222,Candor,NY,Tioga
13744,42.243494,-75.907999,Castle Creek,NY,Broome
13746,42.268926,-75.884667,Chenango Forks,NY,Broome
13748,42.042579,-75.822521,Conklin,NY,Broome
13750,42.471013,-74.857905,Davenport,NY,Delaware
13751,42.454448,-74.901809,Davenport Center,NY,Delaware
13752,42.190557,-74.897015,De Lancey,NY,Delaware
13753,42.30696,-74.926915,Delhi,NY,Delaware
13754,42.088461,-75.447935,Deposit,NY,Broome
13755,42.055241,-74.96692,Downsville,NY,Delaware
13756,42.004099,-75.10067,East Branch,NY,Delaware
13757,42.410607,-74.891229,East Meredith,NY,Delaware
13760,42.133332,-76.084622,Endicott,NY,Broome
13774,41.960129,-75.149396,Fishs Eddy,NY,Delaware
13775,42.327909,-75.134022,Franklin,NY,Delaware
13776,42.470423,-75.331951,Gilbertsville,NY,Otsego
13777,42.258166,-75.989587,Glen Aubrey,NY,Broome
13778,42.359214,-75.759499,Greene,NY,Chenango
13780,42.422485,-75.476583,Guilford,NY,Chenango
13782,42.169629,-74.991301,Hamden,NY,Delaware
13783,41.993662,-75.266006,Hancock,NY,Delaware
13784,42.426878,-76.221343,Harford,NY,Cortland
13786,42.44098,-74.693941,Harpersfield,NY,Delaware
13787,42.212627,-75.671949,Harpursville,NY,Broome
13788,42.339013,-74.666282,Hobart,NY,Delaware
13790,42.165361,-76.001942,Johnson City,NY,Broome
13794,42.393238,-76.01372,Killawog,NY,Broome
13795,42.056638,-75.778938,Kirkwood,NY,Broome
13796,42.557188,-75.13213,Laurens,NY,Otsego
13797,42.333665,-76.040401,Lisle,NY,Broome
13801,42.505085,-75.77697,Mc Donough,NY,Chenango
13802,42.242134,-76.041266,Maine,NY,Broome
13803,42.456883,-76.067124,Marathon,NY,Cortland
13804,42.225702,-75.38422,Masonville,NY,Delaware
13806,42.379101,-74.957234,Meridale,NY,Delaware
13807,42.60747,-74.988238,Milford,NY,Otsego
13808,42.525233,-75.2622,Morris,NY,Otsego
13809,42.403814,-75.395541,Mount Upton,NY,Chenango
13810,42.606817,-75.108363,Mount Vision,NY,Otsego
13811,42.234926,-76.164054,Newark Valley,NY,Tioga
13812,42.03006,-76.354752,Nichols,NY,Tioga
13813,42.163707,-75.551328,Nineveh,NY,Broome
13815,42.547866,-75.530855,Norwich,NY,Chenango
13820,42.483456,-75.036874,Oneonta,NY,Otsego
13825,42.435577,-75.204553,Otego,NY,Otsego
13826,42.09982,-75.638796,Ouaquaga,NY,Broome
13827,42.117827,-76.249166,Owego,NY,Tioga
13830,42.437694,-75.627357,Oxford,NY,Chenango
13832,42.65813,-75.672216,Plymouth,NY,Chenango
13833,42.198205,-75.768632,Port Crane,NY,Broome
13834,42.530981,-74.965895,Portlandville,NY,Otsego
13835,42.383214,-76.178996,Richford,NY,Tioga
13838,42.285099,-75.388127,Sidney,NY,Delaware
13839,42.262039,-75.252051,Sidney Center,NY,Delaware
13841,42.40699,-75.842161,Smithville Flats,NY,Chenango
13842,42.3767,-74.723609,South Kortright,NY,Delaware
13843,42.503033,-75.382469,South New Berlin,NY,Chenango
13844,42.608179,-75.668317,South Plymouth,NY,Chenango
13845,42.053431,-76.354924,Tioga Center,NY,Tioga
13846,42.363723,-75.054746,Treadwell,NY,Delaware
13847,42.186107,-75.291002,Trout Creek,NY,Delaware
13849,42.350096,-75.309317,Unadilla,NY,Otsego
13850,42.049395,-76.017594,Vestal,NY,Broome
13856,42.171041,-75.183316,Walton,NY,Delaware
13859,42.372464,-75.245243,Wells Bridge,NY,Otsego
13860,42.453131,-74.932972,West Davenport,NY,Delaware
13861,42.50854,-75.151092,West Oneonta,NY,Otsego
13862,42.330958,-75.931008,Whitney Point,NY,Broome
13863,42.455495,-75.898915,Willet,NY,Cortland
13864,42.27176,-76.388557,Willseyville,NY,Tioga
13865,42.032061,-75.615617,Windsor,NY,Broome
13901,42.183203,-75.876048,Binghamton,NY,Broome
13902,42.088824,-75.968883,Binghamton,NY,Broome
13903,42.04187,-75.889077,Binghamton,NY,Broome
13904,42.134123,-75.820206,Binghamton,NY,Broome
13905,42.170436,-75.943434,Binghamton,NY,Broome
14001,43.036573,-78.510831,Akron,NY,Erie
14004,42.891371,-78.503687,Alden,NY,Erie
14005,42.920586,-78.250065,Alexander,NY,Genesee
14006,42.63313,-79.021745,Angola,NY,Erie
14008,43.312726,-78.623166,Appleton,NY,Niagara
14009,42.593154,-78.397461,Arcade,NY,Wyoming
14011,42.830674,-78.299709,Attica,NY,Wyoming
14012,43.332173,-78.532622,Barker,NY,Niagara
14013,43.08629,-78.397746,Basom,NY,Genesee
14020,42.99619,-78.213412,Batavia,NY,Genesee
14024,42.581363,-78.245468,Bliss,NY,Wyoming
14025,42.622205,-78.727034,Boston,NY,Erie
14026,42.942356,-78.687965,Bowmansville,NY,Erie
14028,43.31804,-78.717617,Burt,NY,Niagara
14030,42.564386,-78.507624,Chaffee,NY,Erie
14031,42.983128,-78.614258,Clarence,NY,Erie
14032,43.046729,-78.630773,Clarence Center,NY,Erie
14033,42.654382,-78.692124,Colden,NY,Erie
14034,42.500569,-78.865375,Collins,NY,Erie
14035,42.490778,-78.848389,Collins Center,NY,Erie
14036,42.973851,-78.389527,Corfu,NY,Genesee
14037,42.802789,-78.453328,Cowlesville,NY,Wyoming
14039,42.85148,-78.173096,Dale,NY,Wyoming
14040,42.890873,-78.376631,Darien Center,NY,Genesee
14041,42.398835,-78.971581,Dayton,NY,Cattaraugus
14042,42.475564,-78.488807,Delevan,NY,Cattaraugus
14043,42.901971,-78.703418,Depew,NY,Erie
14047,42.687367,-78.986636,Derby,NY,Erie
14048,42.484359,-79.317005,Dunkirk,NY,Chautauqua
14051,43.042842,-78.699413,East Amherst,NY,Erie
14052,42.772531,-78.584321,East Aurora,NY,Erie
14054,42.919587,-78.126802,East Bethany,NY,Genesee
14055,42.562879,-78.600126,East Concord,NY,Erie
14057,42.646574,-78.874782,Eden,NY,Erie
14058,43.102049,-78.168857,Elba,NY,Genesee
14059,42.833552,-78.634046,Elma,NY,Erie
14060,42.450155,-78.296467,Farmersville Station,NY,Cattaraugus
14061,42.593878,-79.079302,Farnham,NY,Erie
14062,42.438404,-79.143107,Forestville,NY,Chautauqua
14063,42.40869,-79.331304,Fredonia,NY,Chautauqua
14065,42.484905,-78.312811,Freedom,NY,Cattaraugus
14066,42.629054,-78.185536,Gainesville,NY,Wyoming
14067,43.213204,-78.568403,Gasport,NY,Niagara
14068,43.027386,-78.756666,Getzville,NY,Erie
14069,42.615234,-78.642935,Glenwood,NY,Erie
14070,42.419658,-78.917725,Gowanda,NY,Cattaraugus
14072,43.017901,-78.962657,Grand Island,NY,Erie
14075,42.712657,-78.834708,Hamburg,NY,Erie
14080,42.648324,-78.548308,Holland,NY,Erie
14081,42.563203,-79.067834,Irving,NY,Chautauqua
14082,42.656563,-78.385184,Java Center,NY,Wyoming
14085,42.717882,-78.921629,Lake View,NY,Erie
14086,42.909063,-78.629256,Lancaster,NY,Erie
14091,42.538233,-78.893008,Lawtons,NY,Erie
